UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],TWF,HDF,PWF,OSF,RNF,Machine_failure
9111,M23970,M,-1.2023696115211493,-0.9473598877173399,-0.835453856649032,0.9041629663549801,-1.1618205841247502,0,0,0,0,0,0
9112,L56291,L,-1.2023696115211493,-0.9473598877173399,-1.0474185596467946,1.1047962600100927,-1.1146885405773437,0,0,0,0,0,0
9113,M23972,M,-1.2023696115211493,-0.9473598877173399,-0.3166981361545075,-0.16922515469987276,-1.0832671782124061,0,0,0,0,0,0
9114,L56293,L,-1.2023696115211493,-0.9473598877173399,1.144742710830067,-1.1523282936099244,-1.0361351346649996,0,0,0,0,0,0
9115,L56294,L,-1.2023696115211493,-0.8799590021118113,-0.35016624715415423,-0.09900350192058306,-1.004713772300062,0,0,0,0,0,0
9116,M23975,M,-1.2023696115211493,-0.9473598877173399,-0.5286628391522702,0.8239096488929353,-0.9732924099351246,0,0,0,0,0,0
9117,H38530,H,-1.2023696115211493,-0.8799590021118113,0.6706111383350715,-0.7911883650307214,-0.9261603663877181,0,0,0,0,0,0
9118,M23977,M,-1.2023696115211493,-0.8799590021118113,-0.35574426565409534,0.663403013968845,-0.8476069604753741,0,0,0,0,0,0
9119,L56298,L,-1.2023696115211493,-0.9473598877173399,-0.07126532215709803,0.21197810324484165,-0.8004749169279677,0,0,0,0,0,0
9120,M23979,M,-1.3023616787764485,-1.082161658928474,0.7598594343341295,-1.0520116467823681,-0.7690535545630302,0,0,0,0,0,0
9121,L56300,L,-1.3023616787764485,-1.082161658928474,-0.07684334065703916,-0.12909849596884967,-0.7219215110156237,0,0,0,0,0,0
9122,L56301,L,-1.3523577124040698,-1.1495625445340025,-0.7964077271494442,0.5931813611895553,-0.6905001486506861,0,0,0,0,0,0
9123,L56302,L,-1.3023616787764485,-1.082161658928474,0.22994767683972267,0.12169312110004112,-0.6590787862857486,0,0,0,0,0,0
9124,L56303,L,-1.3023616787764485,-1.014760773322907,-0.42825850615332994,0.28219975602413067,-0.6276574239208109,0,0,0,0,0,0
9125,L56304,L,-1.3023616787764485,-1.082161658928474,-0.6290671721512104,1.0446062719135587,-0.5962360615558733,0,0,0,0,0,0
9126,L56305,L,-1.3023616787764485,-1.014760773322907,0.1685894733403703,-0.5805234066928531,-0.5648146991909357,0,0,0,0,0,0
9127,L56306,L,-1.3023616787764485,-1.014760773322907,-0.3445882286542131,0.07153479768626296,-0.5333933368259981,0,0,0,0,0,0
9128,L56307,L,-1.3023616787764485,-1.014760773322907,1.239569025329066,-1.2827399344857475,-0.5019719744610606,0,0,0,0,0,0
9129,M23988,M,-1.252365645148799,-0.9473598877173399,-0.294386062154743,0.5931813611895553,-0.4705506120961229,0,0,0,0,0,0
9130,L56309,L,-1.2023696115211493,-0.9473598877173399,0.6985012308347771,-0.991821658685834,-0.4234185685487165,0,0,0,0,0,0
9131,L56310,L,-1.2023696115211493,-0.9473598877173399,0.20763560283995816,-0.7309983769341876,-0.3919972061837789,0,0,0,0,0,0
9132,H38545,H,-1.2023696115211493,-0.9473598877173399,-0.42268048765338884,0.6734346786516008,-0.36057584381884134,0,0,0,0,0,0
9133,M23992,M,-1.2023696115211493,-0.9473598877173399,0.2578377693394283,0.20194643856208588,-0.28202243790649734,0,0,0,0,0,0
9134,L56313,L,-1.1523735778935282,-0.8799590021118113,-0.33343219165433086,0.5731180318240445,-0.23489039435909093,0,0,0,0,0,0
9135,L56314,L,-1.1523735778935282,-0.8799590021118113,-0.5007727466525645,0.021376474272484798,-0.2034690319941533,0,0,0,0,0,0
9136,H38549,H,-1.1523735778935282,-0.8125581165062443,-0.7517835791499151,1.034574607230803,-0.17204766962921572,0,0,0,0,0,0
9137,L56316,L,-1.1523735778935282,-0.8799590021118113,0.8658417858330109,-1.0921383055133904,-0.09349426371687172,0,0,0,0,0,0
9138,L56317,L,-1.1523735778935282,-0.8799590021118113,1.0722284703308325,-1.16235995829268,-0.06207290135193413,0,0,0,0,0,0
9139,L56318,L,-1.2023696115211493,-0.9473598877173399,-0.09357739615686253,-0.29963679557569567,-0.030651538986996525,0,0,0,0,0,0
9140,L56319,L,-1.252365645148799,-1.014760773322907,-0.01548513715768679,-0.30966846025845146,0.0007698233779410748,0,0,0,0,0,0
9141,L56320,L,-1.252365645148799,-1.014760773322907,-0.92470215264809,-0.008718519775782523,0.03219118574287867,0,0,0,0,0,0
9142,L56321,L,-1.252365645148799,-1.014760773322907,0.32477399133872176,-0.35982678367222964,0.06361254810781627,0,0,0,0,0,0
9143,L56322,L,-1.2023696115211493,-1.014760773322907,0.7765934898339528,-0.5805234066928531,0.09503391047275388,0,0,0,0,0,0
9144,L56323,L,-1.2023696115211493,-1.014760773322907,-0.48403869115274123,0.2621364266586198,0.12645527283769148,0,0,0,0,0,0
9145,M24004,M,-1.252365645148799,-1.014760773322907,-0.5119287836524469,0.1618197798310635,0.15787663520262907,0,0,0,0,0,0
9146,L56325,L,-1.2023696115211493,-1.014760773322907,0.19647956584007592,-0.28960513089293993,0.20500867875003548,0,0,0,0,0,0
9147,L56326,L,-1.2023696115211493,-0.9473598877173399,-0.06010928515721578,0.0013131449069732513,0.23643004111497307,0,0,0,0,0,0
9148,L56327,L,-1.1523735778935282,-0.8799590021118113,0.8323736748333641,-1.2827399344857475,0.26785140347991065,0,0,0,0,0,0
9149,L56328,L,-1.2023696115211493,-0.9473598877173399,-0.8131417826492675,0.04143980363799563,0.29927276584484824,0,0,0,0,0,0
9150,M24009,M,-1.252365645148799,-0.9473598877173399,-0.612333116651387,1.0546379365963146,0.3306941282097859,0,0,0,0,0,0
9151,M24010,M,-1.252365645148799,-0.9473598877173399,-1.0697306336465593,1.7066961409754307,0.37782617175719224,0,0,0,0,0,0
9152,L56331,L,-1.2023696115211493,-0.9473598877173399,0.07934117734131232,0.05147146832075141,0.42495821530459865,0,0,0,0,0,0
9153,L56332,L,-1.252365645148799,-0.9473598877173399,-1.555018243141437,1.3656195417617392,0.45637957766953624,0,0,0,0,0,0
9154,L56333,L,-1.252365645148799,-0.9473598877173399,0.04029504784172445,-0.6206500654238761,0.4878009400344739,0,0,0,0,0,0
9155,L56334,L,-1.252365645148799,-0.9473598877173399,0.31919597283878065,-0.399953442403252,0.5192223023994115,0,0,0,0,0,0
9156,L56335,L,-1.252365645148799,-1.014760773322907,-1.1087767631461471,1.746822799706453,0.5506436647643491,0,0,0,0,0,0
9157,M24016,M,-1.252365645148799,-1.082161658928474,-0.9470142266478545,1.4859995179548064,0.5820650271292866,0,0,0,0,0,0
9158,L56337,L,-1.252365645148799,-1.014760773322907,-0.42825850615332994,1.2352079008859156,0.6291970706766931,0,0,0,0,0,0
9159,H38572,H,-1.3023616787764485,-1.082161658928474,-0.2888080436548019,0.6232763552378227,0.6606184330416307,0,0,0,0,0,0
9160,M24019,M,-1.252365645148799,-0.9473598877173399,-0.160513618156156,-0.45011176581703016,0.7391718389539746,0,0,0,0,0,0
9161,H38574,H,-1.252365645148799,-1.014760773322907,0.737547360334365,-1.2024866170237025,0.7863038825013811,0,0,0,0,0,0
9162,M24021,M,-1.252365645148799,-1.014760773322907,0.40844426883783863,-1.0018533233685898,0.8648572884137251,0,0,0,0,0,0
9163,M24022,M,-1.2023696115211493,-0.9473598877173399,-0.16609163665609714,-0.028781849141293357,0.9119893319611314,0,0,0,0,0,0
9164,L56343,L,-1.2023696115211493,-0.9473598877173399,-0.6904253756505628,0.7336246667481341,0.9591213755085378,0,0,0,0,0,0
9165,L56344,L,-1.2023696115211493,-0.9473598877173399,4.714674550792386,-2.5667930138784687,0.9905427378734755,0,0,0,0,0,0
9166,L56345,L,-1.2023696115211493,-0.9473598877173399,-1.1868690221453229,2.2484060338442347,1.021964100238413,0,0,0,0,0,0
9167,M24026,M,-1.2023696115211493,-0.9473598877173399,-0.8298758381490909,1.3455562123962277,1.0533854626033508,0,0,0,0,0,0
9168,M24027,M,-1.2023696115211493,-0.8799590021118113,-0.8187198011492086,0.12169312110004112,1.100517506150757,0,0,0,0,0,0
9169,H38582,H,-1.2023696115211493,-0.8125581165062443,-0.8577659306487965,0.4427063909482209,1.1476495496981634,0,0,0,0,0,0
9170,L56349,L,-1.1523735778935282,-0.8125581165062443,1.9926015228211178,-1.5535948809201496,1.2262029556105074,0,0,0,0,0,0
9171,L56350,L,-1.1523735778935282,-0.8799590021118113,-0.3613222841540365,0.6834663433343559,1.2576243179754452,0,0,0,0,0,0
9172,M24031,M,-1.1523735778935282,-0.8125581165062443,-0.8410318751489732,0.5630863671412888,1.2890456803403827,0,0,0,0,0,0
9173,L56352,L,-1.1523735778935282,-0.7451572309007156,0.9829801743317744,-1.2827399344857475,1.336177723887789,0,0,0,0,0,0
9174,H38587,H,-1.1023775442658785,-0.7451572309007156,0.6204089718356014,-0.7811567003479657,1.3675990862527267,0,0,0,0,0,0
9175,L56354,L,-1.1023775442658785,-0.7451572309007156,1.8531510603225898,-1.4432465694098375,1.4461524921650706,1,0,0,0,0,1
9176,L56355,L,-1.1023775442658785,-0.6777563452951486,-0.7573615976498563,2.4289759981338364,-1.6959837443286894,0,0,1,0,0,1
9177,L56356,L,-1.1023775442658785,-0.7451572309007156,-0.11588947015662703,0.04143980363799563,-1.6645623819637516,0,0,0,0,0,0
9178,L56357,L,-1.0523815106382575,-0.6103554596895817,-0.19398172915580275,0.3022630853896422,-1.633141019598814,0,0,0,0,0,0
9179,L56358,L,-1.1023775442658785,-0.6777563452951486,-1.1087767631461471,1.6966644762926748,-1.6017196572338765,0,0,0,0,0,0
9180,H38593,H,-1.0523815106382575,-0.6103554596895817,-0.5788650056517404,0.4728013849964882,-1.5702982948689388,0,0,0,0,0,0
9181,L56360,L,-1.0523815106382575,-0.6103554596895817,-0.17724767365597938,-0.30966846025845146,-1.491744888956595,0,0,0,0,0,0
9182,L56361,L,-1.0523815106382575,-0.6103554596895817,-0.09915541465680365,-0.38992177772049624,-1.4603235265916572,0,0,0,0,0,0
9183,M24042,M,-1.1023775442658785,-0.6777563452951486,0.20763560283995816,0.5028963790447548,-1.4289021642267197,0,0,0,0,0,0
9184,L56363,L,-1.0523815106382575,-0.6103554596895817,0.02356099234190108,-0.33976345430671806,-1.3817701206793134,0,0,0,0,0,0
9185,L56364,L,-1.0023854770106078,-0.542954574084053,0.7040792493347182,-0.33976345430671806,-1.3503487583143756,0,0,0,0,0,0
9186,L56365,L,-1.0523815106382575,-0.6103554596895817,-0.5398188761521524,1.034574607230803,-1.318927395949438,0,0,0,0,0,0
9187,L56366,L,-1.0523815106382575,-0.6777563452951486,0.5032705833368377,-1.1021699701961463,-1.2875060335845006,0,0,0,0,0,0
9188,L56367,L,-1.0523815106382575,-0.6777563452951486,-0.8912340416484432,0.7336246667481341,-1.2560846712195628,0,0,0,0,0,0
9189,L56368,L,-1.0523815106382575,-0.6777563452951486,-0.20513776615568502,0.021376474272484798,-1.2246633088546253,0,0,0,0,0,0
9190,L56369,L,-1.0523815106382575,-0.6103554596895817,0.31361795433883954,-0.8012200297134773,-1.1932419464896877,0,0,0,0,0,0
9191,M24050,M,-1.0023854770106078,-0.6777563452951486,-0.5565529316519758,-0.14916182533436123,-1.1618205841247502,0,0,0,0,0,0
9192,M24051,M,-1.0523815106382575,-0.6777563452951486,2.405374891816761,-1.8445131567200628,-1.1146885405773437,0,0,0,0,0,0
9193,L56372,L,-1.0523815106382575,-0.6777563452951486,0.12954334384078245,-0.42001677176876356,-1.0675564970299374,0,0,0,0,0,0
9194,M24053,M,-1.0523815106382575,-0.6777563452951486,-0.04895324815733353,0.0915981270517738,-1.0361351346649996,0,0,0,0,0,0
9195,L56374,L,-1.0523815106382575,-0.7451572309007156,-0.8131417826492675,0.06150313300350718,-0.9890030911175933,0,0,0,0,0,0
9196,L56375,L,-1.0523815106382575,-0.6777563452951486,-0.037797211157451285,-0.23944680747916175,-0.9575817287526557,0,0,0,0,0,0
9197,L56376,L,-1.0023854770106078,-0.7451572309007156,0.38055417633813304,-0.22941514279640599,-0.9261603663877181,0,0,0,0,0,0
9198,M24057,M,-1.0523815106382575,-0.8125581165062443,-0.3892123766537421,0.9041629663549801,-0.8947390040227805,0,0,0,0,0,0
9199,M24058,M,-1.0523815106382575,-0.8125581165062443,-0.004329100157804542,-0.23944680747916175,-0.8476069604753741,0,0,0,0,0,0
9200,L56379,L,-1.0523815106382575,-0.8125581165062443,0.41402228733777974,-0.8614100178100111,-0.8004749169279677,0,0,0,0,0,0
9201,M24060,M,-1.0523815106382575,-0.8125581165062443,0.3526640838384274,-0.7911883650307214,-0.7690535545630302,0,0,0,0,0,0
9202,L56381,L,-1.1023775442658785,-0.8799590021118113,-0.7517835791499151,0.42264306158271003,-0.7219215110156237,0,0,0,0,0,0
9203,L56382,L,-1.1023775442658785,-0.8125581165062443,0.051451084841606695,-0.30966846025845146,-0.6905001486506861,0,0,0,0,0,0
9204,L56383,L,-1.1023775442658785,-0.8125581165062443,0.11280928834095906,-0.48020675986529676,-0.6590787862857486,0,0,0,0,0,0
9205,L56384,L,-1.1023775442658785,-0.8125581165062443,0.45864643533730876,-0.38992177772049624,-0.6276574239208109,0,0,0,0,0,0
9206,L56385,L,-1.1023775442658785,-0.8125581165062443,0.22436965833978154,-0.7109350475686768,-0.5962360615558733,0,0,0,0,0,0
9207,M24066,M,-1.0523815106382575,-0.7451572309007156,0.045873066341665575,0.4025797322171985,-0.5648146991909357,0,0,0,0,0,0
9208,L56387,L,-1.0523815106382575,-0.8125581165062443,-0.8521879121488554,0.8640363076239577,-0.5176826556435293,0,0,0,0,0,0
9209,L56388,L,-1.0023854770106078,-0.7451572309007156,-0.7406275421500329,0.0915981270517738,-0.48626129327859174,0,0,0,0,0,0
9210,M24069,M,-1.0023854770106078,-0.6777563452951486,-0.8131417826492675,1.5963478294651186,-0.4548399309136541,0,0,0,0,0,0
9211,M24070,M,-1.0523815106382575,-0.6777563452951486,5.116291882788147,-2.616951337292247,-0.40770788736624775,0,0,0,0,0,0
9212,M24071,M,-1.0023854770106078,-0.6777563452951486,-0.7238934866502096,0.9141946310377358,-0.36057584381884134,0,0,0,0,0,0
9213,L56392,L,-1.0023854770106078,-0.7451572309007156,-0.8298758381490909,1.3957145358100058,-0.3134438002714349,0,0,0,0,0,0
9214,L56393,L,-1.0023854770106078,-0.6777563452951486,0.7821715083338939,-0.7610933709824549,-0.28202243790649734,0,0,0,0,0,0
9215,L56394,L,-1.0023854770106078,-0.7451572309007156,-0.17166965515603827,-0.28960513089293993,-0.25060107554155975,0,0,0,0,0,0
9216,L56395,L,-1.0523815106382575,-0.8125581165062443,0.7933275453337761,-0.8313150237617443,-0.21917971317662213,0,0,0,0,0,0
9217,H38630,H,-1.1523735778935282,-0.8125581165062443,-0.3892123766537421,0.3724847381689319,-0.18775835081168452,0,0,0,0,0,0
9218,L56397,L,-1.1023775442658785,-0.8125581165062443,-0.6569572646509161,0.964352954451514,-0.10920494489934052,0,0,0,0,0,0
9219,L56398,L,-1.1523735778935282,-0.8125581165062443,-1.0306845041469714,1.024542942548048,-0.07778358253440293,0,0,0,0,0,0
9220,M24079,M,-1.1523735778935282,-0.8125581165062443,-1.0529965781467359,1.7066961409754307,-0.046362220169465326,0,0,0,0,0,0
9221,L56400,L,-1.1023775442658785,-0.7451572309007156,-1.4323018361427322,1.8170444524857428,0.0007698233779410748,0,0,0,0,0,0
9222,M24081,M,-1.1023775442658785,-0.6777563452951486,0.7598594343341295,-1.0018533233685898,0.03219118574287867,0,0,0,0,0,0
9223,M24082,M,-1.0523815106382575,-0.6777563452951486,-0.07684334065703916,-0.14916182533436123,0.07932322929028507,0,0,0,0,0,0
9224,L56403,L,-1.0523815106382575,-0.6777563452951486,-0.8744999861486199,0.3925480675344427,0.12645527283769148,0,0,0,0,0,0
9225,L56404,L,-1.0523815106382575,-0.6777563452951486,-0.49519472815262344,0.6834663433343559,0.15787663520262907,0,0,0,0,0,0
9226,L56405,L,-1.0023854770106078,-0.6103554596895817,1.5686721168255924,-1.64387986306495,0.18929799756756668,0,0,0,0,0,0
9227,L56406,L,-1.0023854770106078,-0.6103554596895817,1.5798281538254746,-1.653911527747706,0.22071935993250427,0,0,0,0,0,0
9228,L56407,L,-1.0023854770106078,-0.6103554596895817,-0.3669003026539776,0.4326747262654651,0.2521407222974419,0,0,0,0,0,0
9229,M24088,M,-0.9523894433829583,-0.6103554596895817,0.18532352884019368,-0.24947847216191754,0.2835620846623795,0,0,0,0,0,0
9230,M24089,M,-0.9523894433829583,-0.6777563452951486,2.806992223812522,-2.225716414664777,0.3306941282097859,0,0,0,0,0,0
9231,L56410,L,-0.9023934097553371,-0.542954574084053,2.137630003819587,-1.7441965098925065,0.37782617175719224,0,0,0,0,0,0
9232,L56411,L,-0.9023934097553371,-0.6103554596895817,0.0012489183421365822,-0.34979511898947385,0.4092475341221299,0,0,0,0,0,0
9233,L56412,L,-0.9023934097553371,-0.6103554596895817,-1.0529965781467359,1.205112906837649,0.4406688964870675,0,0,0,0,0,0
9234,L56413,L,-0.8523973761276875,-0.6103554596895817,-0.7573615976498563,0.5129280437275106,0.47209025885200506,0,0,0,0,0,0
9235,L56414,L,-0.8523973761276875,-0.6103554596895817,2.037225670820647,-1.9749247975958861,0.5035116212169427,0,0,0,0,0,0
9236,M24095,M,-0.9023934097553371,-0.7451572309007156,0.29688389883901617,-0.48020675986529676,0.5349329835818802,0,0,0,0,0,0
9237,L56416,L,-0.9523894433829583,-0.8799590021118113,0.09607523284113569,-0.8413466884444997,0.5820650271292866,0,0,0,0,0,0
9238,M24097,M,-0.9523894433829583,-0.8125581165062443,1.5184699503261223,-1.463309898775349,0.6134863894942243,0,0,0,0,0,0
9239,M24098,M,-0.9023934097553371,-0.8125581165062443,-0.4617266171529767,0.12169312110004112,0.6606184330416307,0,0,0,0,0,0
9240,H38653,H,-0.9023934097553371,-0.8125581165062443,-0.5732869871517992,1.1950812421548933,0.7077504765890371,0,0,0,0,0,0
9241,M24100,M,-0.9523894433829583,-0.8799590021118113,-0.9860603561474424,0.964352954451514,0.7863038825013811,0,0,0,0,0,0
9242,L56421,L,-0.9523894433829583,-0.8799590021118113,0.8044835823336585,-1.0921383055133904,0.8334359260487875,0,0,0,0,0,0
9243,M24102,M,-0.9023934097553371,-0.8799590021118113,-1.504816076641967,2.0979310636029,0.8648572884137251,0,0,0,0,0,0
9244,L56423,L,-0.8523973761276875,-0.8125581165062443,-0.47288265415285896,0.9041629663549801,0.9119893319611314,0,0,0,0,0,0
9245,L56424,L,-0.8523973761276875,-0.8125581165062443,1.273037136328713,-1.272708269802992,0.943410694326069,0,0,0,0,0,0
9246,L56425,L,-0.8523973761276875,-0.7451572309007156,0.9439340448321866,-1.272708269802992,0.9748320566910067,0,0,0,0,0,0
9247,L56426,L,-0.8523973761276875,-0.7451572309007156,1.8029488938231197,-1.3028032638512588,1.0062534190559442,0,0,0,0,0,0
9248,L56427,L,-0.8523973761276875,-0.7451572309007156,0.871419804332952,-0.9316316705893005,1.0376747814208818,0,0,0,0,0,0
9249,M24108,M,-0.8523973761276875,-0.6103554596895817,-0.28323002515486073,0.06150313300350718,1.0690961437858195,0,0,0,0,0,0
9250,L56429,L,-0.8523973761276875,-0.6777563452951486,0.6594551013351893,-0.7811567003479657,1.1162281873332258,0,0,0,0,0,0
9251,H38664,H,-0.8523973761276875,-0.6777563452951486,1.5854061723254158,-1.4131515753615709,1.1476495496981634,0,0,0,0,0,0
9252,M24111,M,-0.9023934097553371,-0.6103554596895817,0.6259869903355425,-1.1222332995616573,1.2262029556105074,0,0,0,0,0,0
9253,M24112,M,-0.9523894433829583,-0.6777563452951486,-0.032219192657510165,-0.38992177772049624,1.273334999157914,0,0,0,0,0,0
9254,M24113,M,-0.9023934097553371,-0.6777563452951486,-0.17166965515603827,0.05147146832075141,1.3204670427053202,0,0,0,0,0,0
9255,L56434,L,-0.8523973761276875,-0.6103554596895817,0.4307563428376031,-0.8915050118582778,1.3675990862527267,0,0,0,0,0,0
9256,L56435,L,-0.9023934097553371,-0.6777563452951486,0.6259869903355425,-0.8513783531272554,1.3990204486176643,0,0,0,0,0,0
9257,L56436,L,-0.9023934097553371,-0.6103554596895817,0.1685894733403703,-0.48020675986529676,1.4304418109826018,0,0,0,0,0,0
9258,M24117,M,-0.8523973761276875,-0.6103554596895817,-1.3542095771435565,1.8772344405822765,1.4618631733475393,0,0,0,0,0,0
9259,H38672,H,-0.8523973761276875,-0.6777563452951486,-0.8912340416484432,0.3223264147551537,-1.6959837443286894,0,0,0,0,0,0
9260,M24119,M,-0.9023934097553371,-0.6777563452951486,0.8658417858330109,-1.2024866170237025,-1.6174303384163453,0,0,0,0,0,0
9261,L56440,L,-0.9023934097553371,-0.6777563452951486,-0.9023900786483255,1.7869494584374754,-1.5702982948689388,0,0,0,0,0,0
9262,H38675,H,-0.8523973761276875,-0.6777563452951486,-0.383634358153801,-0.159193490017117,-1.5388769325040013,0,0,0,0,0,0
9263,M24122,M,-0.8523973761276875,-0.6103554596895817,-0.7517835791499151,0.7035296726998674,-1.4603235265916572,0,0,0,0,0,0
9264,L56443,L,-0.8523973761276875,-0.6103554596895817,0.3024619173389573,0.011344809589729025,-1.413191483044251,0,0,0,0,0,0
9265,M24124,M,-0.8523973761276875,-0.6777563452951486,-0.07126532215709803,-0.30966846025845146,-1.3817701206793134,0,0,0,0,0,0
9266,M24125,M,-0.8523973761276875,-0.7451572309007156,-0.8298758381490909,0.9743846191342698,-1.3346380771319069,0,0,0,0,0,0
9267,L56446,L,-0.9023934097553371,-0.7451572309007156,1.105696581330479,-1.4532782340925934,-1.2875060335845006,0,0,0,0,0,0
9268,L56447,L,-0.9023934097553371,-0.8125581165062443,-0.9860603561474424,1.736791135023697,-1.2560846712195628,0,0,0,0,0,0
9269,L56448,L,-0.9023934097553371,-0.8125581165062443,0.7096572678346593,-0.8513783531272554,-1.2246633088546253,0,0,0,0,0,0
9270,L56449,L,-0.9023934097553371,-0.8125581165062443,-1.0306845041469714,2.0979310636029,-1.1932419464896877,0,0,0,0,0,0
9271,L56450,L,-0.9023934097553371,-0.8125581165062443,-1.3207414661439099,2.0477727401891217,-1.1618205841247502,0,0,0,0,0,0
9272,L56451,L,-0.9023934097553371,-0.8799590021118113,2.5225132803155246,-1.9548614682303749,-1.1303992217598124,0,0,0,0,0,0
9273,L56452,L,-0.9023934097553371,-0.9473598877173399,-1.0362625226469124,1.4157778651755175,-1.098977859394875,0,0,0,0,0,0
9274,H38687,H,-0.9023934097553371,-0.8799590021118113,-0.10473343315674477,-0.43004843645151863,-1.0675564970299374,0,0,0,0,0,0
9275,L56454,L,-0.9023934097553371,-0.8799590021118113,-0.6179111351513282,1.496031182637562,-0.9890030911175933,0,0,0,0,0,0
9276,L56455,L,-0.9023934097553371,-0.8799590021118113,0.3693981393382508,-1.0620433114651238,-0.9575817287526557,0,0,0,0,0,0
9277,L56456,L,-0.9523894433829583,-0.8799590021118113,0.8491077303331874,-0.9717583293203229,-0.9261603663877181,0,0,0,0,0,0
9278,L56457,L,-0.9023934097553371,-0.8799590021118113,-0.5119287836524469,0.8439729782584461,-0.8947390040227805,0,0,0,0,0,0
9279,H38692,H,-0.9023934097553371,-0.8125581165062443,0.3749761578381919,-0.008718519775782523,-0.8633176416578429,0,0,0,0,0,0
9280,M24139,M,-0.9023934097553371,-0.8125581165062443,0.5925188793358958,-1.1824232876581913,-0.7847642357454989,0,0,0,0,0,0
9281,H38694,H,-0.9023934097553371,-0.8125581165062443,-0.383634358153801,0.3323580794379088,-0.7376321921980925,0,0,0,0,0,0
9282,L56461,L,-0.9023934097553371,-0.7451572309007156,-1.1310888371459116,0.5028963790447548,-0.6590787862857486,0,0,0,0,0,0
9283,M24142,M,-0.9023934097553371,-0.7451572309007156,-0.6960033941505039,0.4326747262654651,-0.6276574239208109,0,0,0,0,0,0
9284,M24143,M,-0.8523973761276875,-0.6777563452951486,1.4682677838266522,-1.2526449404374806,-0.5805253803734045,0,0,0,0,0,0
9285,L56464,L,-0.9023934097553371,-0.7451572309007156,0.8044835823336585,-0.8313150237617443,-0.5333933368259981,0,0,0,0,0,0
9286,M24145,M,-0.9023934097553371,-0.6777563452951486,-0.7183154681502684,0.7637196607964014,-0.5019719744610606,0,0,0,0,0,0
9287,L56466,L,-0.9023934097553371,-0.7451572309007156,0.3693981393382508,-0.8012200297134773,-0.4548399309136541,0,0,0,0,0,0
9288,L56467,L,-0.9023934097553371,-0.7451572309007156,0.9495120633321277,-1.1924549523409467,-0.4234185685487165,0,0,0,0,0,0
9289,L56468,L,-0.9023934097553371,-0.7451572309007156,-0.5286628391522702,1.315461218347961,-0.3919972061837789,0,0,0,0,0,0
9290,L56469,L,-0.9023934097553371,-0.7451572309007156,-0.9581702636477367,0.5028963790447548,-0.36057584381884134,0,0,0,0,0,0
9291,L56470,L,-0.9023934097553371,-0.6777563452951486,-0.6736913201507394,0.42264306158271003,-0.32915448145390375,0,0,0,0,0,0
9292,L56471,L,-0.9023934097553371,-0.6777563452951486,-1.0362625226469124,1.7869494584374754,-0.2977331190889661,0,0,0,0,0,0
9293,L56472,L,-0.9023934097553371,-0.6777563452951486,0.5813628423360134,-0.5905550713756088,-0.2663117567240285,0,0,0,0,0,0
9294,L56473,L,-0.8523973761276875,-0.6103554596895817,-0.567708968651858,-0.1993201487481394,-0.23489039435909093,0,0,0,0,0,0
9295,L56474,L,-0.9523894433829583,-0.6777563452951486,-0.567708968651858,-0.37989011303774045,-0.2034690319941533,0,0,0,0,0,0
9296,M24155,M,-0.9023934097553371,-0.6777563452951486,-0.701581412650445,0.793814654844668,-0.17204766962921572,0,0,0,0,0,0
9297,H38710,H,-0.9023934097553371,-0.6777563452951486,-0.08242135915698028,-0.08897183723782728,-0.12491562608180933,0,0,0,0,0,0
9298,M24157,M,-0.9523894433829583,-0.7451572309007156,-0.33343219165433086,0.3423897441206646,-0.046362220169465326,0,0,0,0,0,0
9299,L56478,L,-0.9523894433829583,-0.7451572309007156,-1.2593832626445574,1.0646696012790704,0.0007698233779410748,0,0,0,0,0,0
9300,M24159,M,-0.9523894433829583,-0.7451572309007156,-1.1366668556458528,1.0446062719135587,0.03219118574287867,0,0,0,0,0,0
9301,L56480,L,-0.9523894433829583,-0.7451572309007156,-0.9581702636477367,0.1919147738793301,0.07932322929028507,0,0,0,0,0,0
9302,M24161,M,-0.9523894433829583,-0.7451572309007156,-0.4449925616531533,1.034574607230803,0.11074459165522267,0,0,0,0,0,0
9303,M24162,M,-0.9523894433829583,-0.7451572309007156,1.4794238208265345,-1.4934048928236157,0.15787663520262907,0,0,0,0,0,0
9304,L56483,L,-0.9023934097553371,-0.6777563452951486,-0.26649596965503736,-0.16922515469987276,0.20500867875003548,0,0,0,0,0,0
9305,L56484,L,-0.8523973761276875,-0.6103554596895817,-0.009907118657745666,0.3022630853896422,0.23643004111497307,0,0,0,0,0,0
9306,H38719,H,-0.8523973761276875,-0.6103554596895817,0.5980968978358369,-0.9817899940030786,0.26785140347991065,0,0,0,0,0,0
9307,M24166,M,-0.8523973761276875,-0.542954574084053,1.3622854323277709,-1.1723916229754356,0.34640480939225465,0,0,0,0,0,0
9308,L56487,L,-0.8523973761276875,-0.6103554596895817,-0.8019857456493853,0.9844162838170248,0.39353685293966106,0,0,0,0,0,0
9309,L56488,L,-0.8024013425000663,-0.6103554596895817,-0.6458012276510338,0.8038463195274238,0.42495821530459865,0,0,0,0,0,0
9310,L56489,L,-0.8523973761276875,-0.542954574084053,0.12954334384078245,-0.23944680747916175,0.45637957766953624,0,0,0,0,0,0
9311,L56490,L,-0.8024013425000663,-0.47555368847848606,0.05702910334154782,0.08156646236901802,0.4878009400344739,0,0,0,0,0,0
